uniprotswissprot	ensembl_gene_id	tpm	orf_length	ribo_reads	protein_synthesis_rate	rsquared	density	real_density	real_tpm	real_protein_synthesis_rate	real_protein_synthesis_per_mrna
P11075	YDR170C	0.000102130197197778	2010	0.000319768964913914	524.742086956522	0.964930182164571	0.00155770811802628	0.0139891804166071	4.08520788791112	0.0507357371214776	0.0124193770582922
P11353	YDR044W	0.000155563891870331	329	5.92930625509667e-05	3526.72391304348	0.892403687309563	0.00115850839456512	0.0114006624075738	6.22255567481324	0.34098834799014	0.054798762085865
P11484	YDL229W	0.00171164611830451	614	0.00571723766328762	557663.426086957	0.923581715440608	0.00544006257645633	0.0331988597704751	68.4658447321804	53.9188025727288	0.787528479107275
P11491	YDR481C	0.000106134290893034	567	0.000202597130425773	284.066117391304	0.989197883884133	0.0033666231714737	0.0238285864329084	4.24537163572136	0.0274655001291675	0.00646951609561519
P11632	YPR052C	0.000492423103219982	94	9.32360372819863e-05	56950.3782608696	0.867825404432142	0.00201426929515796	0.0167084861303512	19.6969241287993	5.50636111002775	0.279554364631825
P11745	YMR235C	0.000573282693577822	408	0.000167507723151755	15209.6539130435	0.922564762399419	0.000716153042083869	0.00817656231326284	22.9313077431129	1.47057577774349	0.0641296080545235
P11938	YNL216W	3.89376966077086e-05	828	0.0001231289979826	1131.25647826087	0.984342126099168	0.00381908875609291	0.0259982875091646	1.55750786430834	0.109377792871353	0.0702261576829505
P12385	YBR143C	0.000535482195267064	438	0.000368465562184269	12723.1126086957	0.897922097796373	0.00157100569019594	0.0140715995210816	21.4192878106826	1.23015956357857	0.0574323280237658
P12630	YIL015W	9.60315828811075e-05	588	0.000220393620649329	7321.239	0.929741876287171	0.00390308137689453	0.0263920937037811	3.8412633152443	0.707868620681623	0.184280160610808
P12688	YKL126W	5.82717403797221e-05	681	8.55538678116135e-05	698.04927826087	0.906113442360707	0.00215592946116336	0.0175119836355694	2.33086961518888	0.0674922891836101	0.0289558406629883
P12695	YNL071W	0.000395353222942654	483	0.000477815941005224	15523.8547826087	0.816727217410013	0.00250223572540963	0.019410781333106	15.8141289177062	1.50095491659636	0.0949122727155608
P12904	YGL115W	0.000106122973016175	323	4.95216001284004e-05	36.4729687086957	0.975607516515727	0.00144471685158104	0.0132798161616538	4.244918920647	0.00352646185324485	0.00083074893046658
P12962	YOR276W	0.000403617328731436	162	0.000201139982520654	8470.98404347826	0.960948871833908	0.00307619307197923	0.0223883265495679	16.1446931492574	0.819034017421504	0.0507308506795111
P13298	YML106W	0.000513891618942292	227	0.00017915419206988	7120.91847826087	0.931488730826724	0.00153578203386689	0.013852804837532	20.5556647576917	0.688500230793286	0.0334944278820104
P13517	YIL034C	0.000174985923933141	288	5.28430402062464e-05	8842.39434782609	0.820059038070944	0.00104855736032812	0.0106414802846227	6.99943695732564	0.854944564781813	0.122144762499364
P14120	YGL030W	0.0044960269223677	106	0.000956671171325129	28276.8460869565	0.8833729260796	0.00200737226118065	0.016668928324947	179.841076894708	2.73400336156222	0.0152023297945603
P14164	YKL112W	3.72392953045703e-05	732	8.78145899291151e-05	2240.69756521739	0.942129978503463	0.00322147037980296	0.0231137813761967	1.48957181218281	0.216646321046903	0.1454420117748
P14359	YJL151C	0.00029282854579877	134	8.60788696303698e-05	11899.3839130435	0.972241866703996	0.00219370561143543	0.0177234642906844	11.7131418319508	1.15051570881475	0.098224347089899
P14540	YKL060C	0.0169586097667835	360	0.0107789623414053	1439727.69565217	0.940612386863072	0.00176556701706204	0.0152540452188744	678.34439067134	139.202948855847	0.205209847343297
P14743	YLR195C	0.000102325084623594	456	8.0325278269714e-05	289.168247826087	0.898696413444806	0.00172149308918781	0.0149898696309925	4.09300338494376	0.0279588098044025	0.00683087873986371
P14832	YDR155C	0.00126449498883019	163	0.00162766635298701	201782.673913043	0.952536434412054	0.00789697328606856	0.0429513751060411	50.5797995532076	19.5097609926784	0.385722386506396
P14904	YKL103C	3.14173862311501e-05	515	8.31645738201307e-05	1984.44752173913	0.901788542329245	0.00513997594107196	0.0319222379984617	1.256695449246	0.191870273601032	0.152678418399741
P14906	YOR254C	0.00023825817170963	664	0.000186600646437954	4456.02795652174	0.838213413660269	0.0011794981381758	0.011543010193341	9.5303268683852	0.430839966199956	0.0452072601653543
P14922	YBR112C	8.87703134582434e-05	967	0.000134175464822146	3993.16982608696	0.86580185833343	0.00156307163118359	0.0140224498274163	3.55081253832974	0.386087603060036	0.10873218422329
P15108	YMR186W	0.00156367107802248	706	0.00461762671106396	239065.117391304	0.899967525181995	0.00418281558142904	0.0276852271912126	62.5468431208992	23.1144885313637	0.369554838869882
P15180	YDR037W	0.000629638286944369	592	0.000837592187372935	25988.797826087	0.924239227504462	0.0022470864577279	0.0180203967516599	25.1855314777748	2.51277884389866	0.0997707293219557
P15454	YDR454C	0.000515624417220208	188	0.000211725733478434	30118.712173913	0.912592991315361	0.00218414930011102	0.0176700726188241	20.6249766888083	2.91208786426104	0.141192298454389
P15496	YPL117C	0.000273320825902286	289	0.000136704045010442	4750.23573913044	0.970181373827407	0.00173065618266451	0.0150449629032951	10.9328330360914	0.459286033493896	0.042009791238712
P15625	YFL022C	0.000345374347761668	504	0.000352565507101935	24295.8426086957	0.940919603164959	0.0020254391817081	0.0167724621674866	13.8149739104667	2.34909208615034	0.17003956007261
P15646	YDL014W	0.000719940363133211	328	0.000674691623038837	5826.10060869565	0.902415906026609	0.00285716256642997	0.0212741951434714	28.7976145253284	0.563308178005083	0.019560931948361
P15700	YKL024C	0.000300060733827236	205	0.000104700362711971	5148.09573913043	0.964761489952151	0.0017021003385862	0.0148729705665683	12.0024293530894	0.497753922525299	0.0414710978821281
P15703	YGR282C	0.000705281762038099	314	0.000631148615050559	33261.9295652174	0.836111169463898	0.00284996372323345	0.0212371381357928	28.211270481524	3.21599611794394	0.113996855265705
P15705	YOR027W	0.000282537528910529	590	0.00087381731286712	38284.6643478261	0.904844649223404	0.00524194537520756	0.0323585539198186	11.3015011564212	3.7016292659145	0.327534299619245
P15891	YCR088W	0.000233990469421111	593	0.000410187135291147	35975.3934782609	0.844988381627247	0.00295616842126073	0.0217809561088716	9.35961877684444	3.47835279792604	0.37163402493822
P16120	YCR053W	0.000368207242488061	515	0.000526962539834513	76848.1565217391	0.86727717950987	0.00277894651331187	0.0208700018280166	14.7282896995224	7.43021755729719	0.504486108630666
P16140	YBR127C	0.00058340426477535	518	0.000944638986785061	23755.0008695652	0.904213495046478	0.00312583828696927	0.0226374010648803	23.336170591014	2.29679972199103	0.0984223059663205
P16387	YER178W	0.000543059890500451	421	0.00057287341316861	10167.6591304348	0.849714132847447	0.00250569867731833	0.0194293417930048	21.722395620018	0.983080438191103	0.0452565387072297
P16474	YJL034W	0.000410257901038679	683	0.000661234433562145	73053.7943478261	0.894164548224842	0.00235981416551797	0.0186403932155154	16.4103160415472	7.06335206930885	0.430421452665875
P16521	YLR249W	0.00208963860711929	1045	0.0074298043103935	139784.07826087	0.908923353012998	0.00340243550242883	0.0240034686855311	83.5855442847716	13.5153028977437	0.161694262008964
P16547	YIL136W	7.73931314380722e-05	394	1.76250610582472e-05	741.495630434783	0.932350495080355	0.00057800552422454	0.00705099596512523	3.09572525752289	0.0716929865501346	0.0231587045316487
P16550	YCL050C	0.000534470984406117	322	0.000223940061506642	39312.2004347826	0.943360927725421	0.00130122317172467	0.0123536764923871	21.3788393762447	3.80097864551739	0.177791627441707
P16603	YHR042W	0.000376547980526056	692	0.00019205423675932	8873.07639130435	0.919637296947549	0.000737050890117484	0.00834071552631908	15.0619192210422	0.857911119458781	0.0569589510386058
P16622	YOR176W	8.81137309883422e-05	394	8.09038517026291e-05	4701.53734782609	0.862835417814956	0.00233039417160469	0.0184794842569042	3.52454923953369	0.454577532230377	0.12897465784604
P16649	YCR084C	0.000163763641993057	714	0.000150986237345179	3897.18517391304	0.947717042992589	0.00129128368077928	0.0122883870912434	6.55054567972228	0.376807135185547	0.0575230146630352
P16861	YGR240C	0.000393762836186587	988	0.001913995916343	51657.3017391304	0.881955936147823	0.00491982140586956	0.0309709791445341	15.7505134474635	4.99458943086172	0.317106451641808
P16862	YMR205C	0.000348919779357397	960	0.00156947686568771	37110.4656521739	0.914427973596026	0.0046855232400476	0.0299440379290016	13.9567911742959	3.58809951895534	0.257086279657427
P17076	YHL033C	0.00161368538461922	257	0.00168745227438824	3997.24786956522	0.955793509313709	0.00406892335999068	0.027162062489794	64.5474153847688	0.386481896841735	0.00598756580008521
P17255	YDL185W	0.00026787844676518	1072	0.00187272434479505	84343.2604347826	0.931354281586161	0.00652140690146407	0.0376301546795599	10.7151378706072	8.15489665448164	0.761063156905467
P17505	YKL085W	8.96848869222463e-05	335	0.000117268263393627	23611.0478260869	0.86558196282906	0.00390316060604951	0.0263924639325567	3.58739547688985	2.28288133436157	0.636361769720675
P17536	YNL079C	0.00173942702409766	200	0.000419187166469827	63839.4404347826	0.87086007729957	0.00120495761150797	0.0117146249360389	69.5770809639064	6.17244385078212	0.0887137512133358
P17649	YGR019W	1.91705700568548e-05	472	5.95180633304337e-05	1589.20456521739	0.926380755161529	0.00657766521432563	0.0378541942594146	0.766822802274192	0.153655418647223	0.200379303003929
P17695	YDR513W	0.000210831970377957	144	8.43860066229515e-05	5943.24108695652	0.846519942235742	0.00277953070319964	0.0208730336416613	8.43327881511828	0.574634139194508	0.0681388759689014
P17891	YGR167W	0.000612879693777604	234	0.00017842561811732	12684.1295652174	0.87664643464531	0.00124413102484629	0.0119765110176596	24.5151877511042	1.22639041013105	0.0500257400670249
P17898	YNL130C	7.0648596287744e-05	394	6.75430911314228e-05	429.894165217391	0.921590561601811	0.00242650490336662	0.0190028749704776	2.82594385150976	0.0415651763002837	0.0147084225605111
P17967	YCL043C	0.000840602990778873	523	0.000865127997050561	84958.4265217391	0.957477506748586	0.0019678307696411	0.0164413221959716	33.6241196311549	8.21437521671188	0.244300083000559
P18562	YHR128W	0.000509986028508304	217	0.000167154150498307	2618.00243478261	0.925878263096792	0.00151042495550173	0.0136943367362765	20.3994411403322	0.253126796222702	0.0124085162177428
P18759	YBR080C	6.74933418011963e-05	759	0.000134818324192052	2981.455	0.811433122081632	0.00263175960534918	0.0200997115607771	2.69973367204785	0.288267933675479	0.106776433786825
P18852	YJR086W	0.000178907242149727	111	2.49429435523402e-05	609.184365217391	0.99658776774225	0.00125602072042548	0.0120554908661757	7.15628968598908	0.0589002075123138	0.00823055103926709
P18899	YMR173W	9.6288548738317e-05	431	0.000363365544516351	52246.7430434783	0.958384897580117	0.00875571934945144	0.04612734078303	3.85154194953268	5.05158074108688	1.31157360020441
P19097	YPL231W	0.000256612908936215	1888	0.0019407495804539	49524.5834782609	0.848509975729817	0.00400579768448969	0.0268701476753372	10.2645163574486	4.78838330460028	0.466498677370758
P19524	YOR326W	0.000164601032522309	1575	0.000218111469886164	555.487965217391	0.965697838881239	0.000841328093885602	0.00913939610308812	6.58404130089236	0.0537084637919451	0.00815737042607338
P19812	YGR184C	4.38069986294104e-05	1951	0.000104218218184542	38.2544078391304	0.894973216736925	0.0012193906909529	0.0118114161170454	1.75227994517642	0.00369870385491821	0.00211079506165656
P19880	YML007W	0.00011427275774086	651	5.58537649219713e-05	222.283	0.875665624656878	0.000750807765702506	0.00844799141423351	4.5709103096344	0.0214918759804144	0.00470188092186246
P19881	YDL236W	0.000149869444095645	313	8.77931612834516e-05	2956.82430434783	0.846686218929261	0.00187155784066939	0.0158811589175788	5.9947777638258	0.285886465653778	0.0476892516981861
P19882	YLR259C	0.000362542187480943	573	0.00119545056995376	157091.339130435	0.925699034675302	0.00575464384903739	0.03451399770173	14.5016874992377	15.1886899951347	1.04737396912829
P20134	YOR140W	3.35664288755776e-05	767	1.68964871056875e-05	3784.00191304348	0.975857552942944	0.00065629019822174	0.00769790322696077	1.3426571550231	0.365863785466191	0.272492336630713
P20424	YPR088C	0.00014478353552697	542	0.000162161276058706	1326.91765217391	0.93029539949705	0.00206646802169051	0.0170065279866352	5.7913414210788	0.128295684405665	0.0221530169053245
P20435	YPR187W	0.00042165503101061	156	0.000100457490870593	5886.90439130435	0.960981399707515	0.00152721591692639	0.0137993622684823	16.8662012404244	0.569187113213652	0.0337472027696101
P20436	YOR224C	0.000570594947218763	147	0.00012136113471536	2379.94308695652	0.877227867388754	0.00144688619215568	0.0132935932250555	22.8237978887505	0.230109552531297	0.01008200097341
P20448	YJL033W	0.000117978302251456	771	8.84145920076937e-05	230.472590434783	0.995079469900005	0.000972002600676341	0.0100983128063688	4.71913209005824	0.0222837028945498	0.00472199177079503
P20449	YOR046C	0.000184834436111615	483	0.000197572113017677	7183.96304347826	0.861547288470917	0.00221307242541323	0.0178314480263449	7.3933774444646	0.6945958205455	0.0939483782294304
P20459	YJR007W	0.000518091587180927	305	0.000226929357576703	14744.0147826087	0.905914541310929	0.00143609874969756	0.0132250209951404	20.7236634872371	1.42555452806208	0.0687887317288289
P21147	YGL055W	0.000480823526591424	511	0.000280222399341883	1133.64504347826	0.816874718556603	0.00114050248981776	0.0112779143505598	19.232941063657	0.109608736071793	0.00569901065619714
P21243	YGL011C	0.000462885868734814	253	0.00013614690022319	2021.48273913043	0.913558862703846	0.00116255447996007	0.0114281636439191	18.5154347493926	0.195451097591537	0.0105561171118571
P21304	YLR196W	0.00021723874636851	577	0.000136607616104956	3490.02904347826	0.931359446344143	0.00108983766114789	0.0109292655388494	8.6895498547404	0.33744043120922	0.0388329012261938
P21524	YER070W	8.82097683323518e-05	889	0.000372944149127945	8017.00595652174	0.978273160761259	0.0047558194175525	0.0302537821250789	3.52839073329407	0.775140239027766	0.219686621357863
P21538	YBR049C	7.1952874779733e-05	811	0.000115114684504443	1295.24834782609	0.922438559954533	0.00197270308198025	0.0164694436927965	2.87811499118932	0.125233674438958	0.0435123943352966
P21576	YKR001C	0.000146215451747601	705	0.000303740337957599	13436.2286956522	0.914923029454319	0.00294659253625822	0.0217321735568915	5.84861806990404	1.29910861726467	0.222122320475952
P21827	YGL097W	9.86326600289419e-05	483	0.000111653958229784	1757.11260434783	0.979190879011027	0.00234372281265398	0.0185524608700577	3.94530640115768	0.169889942893818	0.0430612798144061
P21957	YHL020C	4.59052472250828e-05	405	2.22429341987363e-05	7.91220191304348	0.830385636275656	0.00119639536876421	0.0116570355651573	1.83620988900331	0.000765007050683715	0.000416622879151881
P22137	YGL206C	5.84179477083659e-05	1654	0.000918849611729012	10774.8286956522	0.877963425934012	0.00950960844358129	0.0488368397853941	2.33671790833464	1.04178584073981	0.445832951005321
P22138	YPR010C	0.000177790644242658	1204	0.000388094201612056	3553.14343478261	0.862599176380353	0.00181301652922893	0.0155361868156528	7.11162576970632	0.343542772236165	0.0483072061664955
P22139	YOR210W	0.000559151216361898	71	6.92038111703458e-05	6377.11208695652	0.927841466563381	0.00174318062316199	0.0151201208159046	22.3660486544759	0.616583823711536	0.0275678477337187
P22140	YHR123W	5.7191246096226e-05	392	4.14001434219254e-05	118.243256217391	0.96024533510615	0.00184665692705001	0.0157348363442611	2.28764984384904	0.0114325854795218	0.00499752421038618
P22146	YMR307W	0.0007726865645675	560	0.00111091456281116	34693.4273913044	0.962492708048747	0.00256737478815918	0.0197585947422747	30.9074625827	3.35440334541745	0.10853053162944
P22202	YER103W	3.76045807147193e-05	643	3.24536838574048e-05	1259.06176521739	0.962206226215756	0.0013421846806538	0.0126211325126125	1.50418322858877	0.121734902397996	0.0809308999623724
